transaction_id,item,dept
7294,Artisanal Sourdough Bread,Bakery & Deli
7294,Extra Virgin Olive Oil,Pantry
7294,Penne Rigate Pasta,Pantry
7294,Slow-Simmered Marinara,Pantry
7295,Barista Oat Milk,Dairy & Eggs
7295,Espresso Roast Coffee Beans,Beverages
7295,Grade A Large Pasture Eggs,Dairy & Eggs
7295,Madagascar Vanilla Syrup,Beverages
7295,Organic Whole Milk,Dairy & Eggs
7295,Salted Creamery Butter,Dairy & Eggs
7296,Espresso Roast Coffee Beans,Beverages
7296,Extra Virgin Olive Oil,Pantry
7296,Mild Chunky Salsa,Pantry
7296,Organic Baby Spinach,Produce
7296,Organic Hass Avocados,Produce
7296,Oven Roasted Turkey Breast,Bakery & Deli
7296,Roasted Salted Almonds,Snacks
7296,Roma Tomatoes,Produce
7296,Sparkling Mineral Water,Beverages
7297,72% Dark Chocolate Bar,Snacks
7297,Extra Virgin Olive Oil,Pantry
7297,Grated Parmesan Cheese,Pantry
7297,Penne Rigate Pasta,Pantry
7297,Slow-Simmered Marinara,Pantry
7298,Artisanal Sourdough Bread,Bakery & Deli
7298,Espresso Roast Coffee Beans,Beverages
7298,Grade A Large Pasture Eggs,Dairy & Eggs
7298,Organic Whole Milk,Dairy & Eggs
7299,Fresh Limes,Produce
7299,Fresh Organic Cilantro,Produce
7299,Organic Hass Avocados,Produce
7299,Organic Tortilla Chips,Pantry
7300,Aged Sharp Cheddar,Dairy & Eggs
7300,Espresso Roast Coffee Beans,Beverages
7300,Grade A Large Pasture Eggs,Dairy & Eggs
7300,Salted Creamery Butter,Dairy & Eggs
7301,Fresh Limes,Produce
7301,Fresh Organic Cilantro,Produce
7301,Mild Chunky Salsa,Pantry
7301,Organic Hass Avocados,Produce
7302,Espresso Roast Coffee Beans,Beverages
7302,Grade A Large Pasture Eggs,Dairy & Eggs
7302,Honeycrisp Apples,Produce
7302,Madagascar Vanilla Syrup,Beverages
7302,Organic Bananas,Produce
7302,Plain New York Bagels,Bakery & Deli
7303,Artisanal Sourdough Bread,Bakery & Deli
7303,Cold Brew Concentrate,Beverages
7303,Espresso Roast Coffee Beans,Beverages
7303,Grade A Large Pasture Eggs,Dairy & Eggs
7303,Madagascar Vanilla Syrup,Beverages
7303,Organic Whole Milk,Dairy & Eggs
7303,Salted Creamery Butter,Dairy & Eggs
7303,Sea Salt Kettle Chips,Snacks
7304,72% Dark Chocolate Bar,Snacks
7304,Extra Virgin Olive Oil,Pantry
7304,Grated Parmesan Cheese,Pantry
7304,Penne Rigate Pasta,Pantry
7304,Slow-Simmered Marinara,Pantry
7305,Extra Virgin Olive Oil,Pantry
7305,Grated Parmesan Cheese,Pantry
7305,Penne Rigate Pasta,Pantry
7305,Slow-Simmered Marinara,Pantry
7306,Artisanal Sourdough Bread,Bakery & Deli
7306,Barista Oat Milk,Dairy & Eggs
7306,Espresso Roast Coffee Beans,Beverages
7306,Grade A Large Pasture Eggs,Dairy & Eggs
7306,Madagascar Vanilla Syrup,Beverages
7306,Organic Baby Spinach,Produce
7306,Organic Whole Milk,Dairy & Eggs
7306,Salted Creamery Butter,Dairy & Eggs
7306,Slow-Simmered Marinara,Pantry
7307,Artisanal Sourdough Bread,Bakery & Deli
7307,Creamy Peanut Butter,Pantry
7307,Organic Bananas,Produce
7307,Organic Strawberry Jam,Pantry
7307,Organic Tortilla Chips,Pantry
7308,72% Dark Chocolate Bar,Snacks
7308,Cold Brew Concentrate,Beverages
7308,Extra Virgin Olive Oil,Pantry
7308,Grated Parmesan Cheese,Pantry
7308,Penne Rigate Pasta,Pantry
7308,Sparkling Mineral Water,Beverages
7309,Fresh Limes,Produce
7309,Organic Baby Spinach,Produce
7309,Organic Hass Avocados,Produce
7309,Roasted Salted Almonds,Snacks
7309,Roma Tomatoes,Produce
7310,Artisanal Sourdough Bread,Bakery & Deli
7310,Creamy Peanut Butter,Pantry
7310,Organic Bananas,Produce
7310,Organic Strawberry Jam,Pantry
7310,Organic Whole Milk,Dairy & Eggs
7311,Artisanal Sourdough Bread,Bakery & Deli
7311,Creamy Peanut Butter,Pantry
7311,Organic Strawberry Jam,Pantry
7312,Artisanal Sourdough Bread,Bakery & Deli
7312,Grated Parmesan Cheese,Pantry
7312,Penne Rigate Pasta,Pantry
7312,Roasted Salted Almonds,Snacks
7313,Artisanal Sourdough Bread,Bakery & Deli
7313,Penne Rigate Pasta,Pantry
7314,Fresh Organic Cilantro,Produce
7314,Mild Chunky Salsa,Pantry
7314,Organic Hass Avocados,Produce
7314,Organic Tortilla Chips,Pantry
7314,Roma Tomatoes,Produce
7314,Sparkling Mineral Water,Beverages
7315,Artisanal Sourdough Bread,Bakery & Deli
7315,Barista Oat Milk,Dairy & Eggs
7315,Espresso Roast Coffee Beans,Beverages
7315,Grade A Large Pasture Eggs,Dairy & Eggs
7315,Madagascar Vanilla Syrup,Beverages
7315,Organic Whole Milk,Dairy & Eggs
7315,Salted Creamery Butter,Dairy & Eggs
7316,Artisanal Sourdough Bread,Bakery & Deli
7316,Espresso Roast Coffee Beans,Beverages
7316,Grade A Large Pasture Eggs,Dairy & Eggs
7316,Organic Whole Milk,Dairy & Eggs
7316,Roasted Salted Almonds,Snacks
7317,Extra Virgin Olive Oil,Pantry
7317,Grade A Large Pasture Eggs,Dairy & Eggs
7317,Organic Hass Avocados,Produce
7318,Artisanal Sourdough Bread,Bakery & Deli
7318,Barista Oat Milk,Dairy & Eggs
7318,Espresso Roast Coffee Beans,Beverages
7318,Grade A Large Pasture Eggs,Dairy & Eggs
7318,Grated Parmesan Cheese,Pantry
7318,Organic Whole Milk,Dairy & Eggs
7319,Extra Virgin Olive Oil,Pantry
7319,Mild Chunky Salsa,Pantry
7319,Organic Baby Spinach,Produce
7319,Organic Hass Avocados,Produce
7319,Roma Tomatoes,Produce
7320,Fresh Limes,Produce
7320,Fresh Organic Cilantro,Produce
7320,Greek Whole Milk Yogurt,Dairy & Eggs
7320,Organic Hass Avocados,Produce
7320,Organic Tortilla Chips,Pantry
7320,Organic Whole Milk,Dairy & Eggs
7320,Sea Salt Kettle Chips,Snacks
7321,Creamy Peanut Butter,Pantry
7321,Organic Strawberry Jam,Pantry
7321,Organic Tortilla Chips,Pantry
7321,Organic Whole Milk,Dairy & Eggs
7321,Sea Salt Kettle Chips,Snacks
7322,Artisanal Sourdough Bread,Bakery & Deli
7322,Fresh Limes,Produce
7322,Fresh Organic Cilantro,Produce
7322,Mild Chunky Salsa,Pantry
7322,Organic Hass Avocados,Produce
7322,Organic Tortilla Chips,Pantry
7322,Roma Tomatoes,Produce
7322,Sea Salt Kettle Chips,Snacks
7322,Sparkling Mineral Water,Beverages
7323,Organic Baby Spinach,Produce
7323,Oven Roasted Turkey Breast,Bakery & Deli
7323,Sparkling Mineral Water,Beverages
7324,Artisanal Sourdough Bread,Bakery & Deli
7324,Espresso Roast Coffee Beans,Beverages
7324,Grade A Large Pasture Eggs,Dairy & Eggs
7324,Honeycrisp Apples,Produce
7324,Organic Whole Milk,Dairy & Eggs
7325,72% Dark Chocolate Bar,Snacks
7325,Extra Virgin Olive Oil,Pantry
7325,Oven Roasted Turkey Breast,Bakery & Deli
7325,Penne Rigate Pasta,Pantry
7325,Slow-Simmered Marinara,Pantry
7326,Extra Virgin Olive Oil,Pantry
7326,Organic Baby Spinach,Produce
7326,Organic Bananas,Produce
7326,Organic Hass Avocados,Produce
7326,Oven Roasted Turkey Breast,Bakery & Deli
7326,Roma Tomatoes,Produce
7327,Barista Oat Milk,Dairy & Eggs
7327,Espresso Roast Coffee Beans,Beverages
7327,Grade A Large Pasture Eggs,Dairy & Eggs
7327,Organic Whole Milk,Dairy & Eggs
7328,Fresh Limes,Produce
7328,Fresh Organic Cilantro,Produce
7328,Mild Chunky Salsa,Pantry
7328,Organic Hass Avocados,Produce
7328,Organic Tortilla Chips,Pantry
7328,Sea Salt Kettle Chips,Snacks
7329,Honeycrisp Apples,Produce
7329,Organic Baby Spinach,Produce
7329,Organic Hass Avocados,Produce
7329,Organic Strawberry Jam,Pantry
7329,Organic Whole Milk,Dairy & Eggs
7329,Roasted Salted Almonds,Snacks
7329,Roma Tomatoes,Produce
7330,Fresh Limes,Produce
7330,Fresh Organic Cilantro,Produce
7330,Organic Hass Avocados,Produce
7330,Organic Tortilla Chips,Pantry
7330,Sparkling Mineral Water,Beverages
7331,Artisanal Sourdough Bread,Bakery & Deli
7331,Espresso Roast Coffee Beans,Beverages
7331,Grade A Large Pasture Eggs,Dairy & Eggs
7331,Madagascar Vanilla Syrup,Beverages
7331,Organic Whole Milk,Dairy & Eggs
7331,Salted Creamery Butter,Dairy & Eggs
7332,Artisanal Sourdough Bread,Bakery & Deli
7332,Barista Oat Milk,Dairy & Eggs
7332,Espresso Roast Coffee Beans,Beverages
7332,Grade A Large Pasture Eggs,Dairy & Eggs
7332,Organic Whole Milk,Dairy & Eggs
7332,Salted Creamery Butter,Dairy & Eggs
7333,Fresh Limes,Produce
7333,Fresh Organic Cilantro,Produce
7333,Organic Tortilla Chips,Pantry
7333,Sparkling Mineral Water,Beverages
7334,Creamy Peanut Butter,Pantry
7334,Fresh Limes,Produce
7334,Fresh Organic Cilantro,Produce
7334,Mild Chunky Salsa,Pantry
7334,Organic Hass Avocados,Produce
7334,Organic Tortilla Chips,Pantry
7334,Roma Tomatoes,Produce
7334,Sparkling Mineral Water,Beverages
7335,Barista Oat Milk,Dairy & Eggs
7335,Espresso Roast Coffee Beans,Beverages
7335,Extra Virgin Olive Oil,Pantry
7335,Organic Baby Spinach,Produce
7335,Organic Hass Avocados,Produce
7335,Roasted Salted Almonds,Snacks
7335,Roma Tomatoes,Produce
7336,Artisanal Sourdough Bread,Bakery & Deli
7336,Barista Oat Milk,Dairy & Eggs
7336,Espresso Roast Coffee Beans,Beverages
7336,Grade A Large Pasture Eggs,Dairy & Eggs
7336,Madagascar Vanilla Syrup,Beverages
7336,Organic Whole Milk,Dairy & Eggs
7337,Fresh Limes,Produce
7337,Fresh Organic Cilantro,Produce
7337,Greek Whole Milk Yogurt,Dairy & Eggs
7337,Honeycrisp Apples,Produce
7337,Organic Hass Avocados,Produce
7337,Organic Tortilla Chips,Pantry
7338,Artisanal Sourdough Bread,Bakery & Deli
7338,Creamy Peanut Butter,Pantry
7338,Organic Strawberry Jam,Pantry
7338,Organic Whole Milk,Dairy & Eggs
7339,Artisanal Sourdough Bread,Bakery & Deli
7339,Extra Virgin Olive Oil,Pantry
7339,Grated Parmesan Cheese,Pantry
7339,Organic Whole Milk,Dairy & Eggs
7339,Penne Rigate Pasta,Pantry
7339,Slow-Simmered Marinara,Pantry
7340,Artisanal Sourdough Bread,Bakery & Deli
7340,Creamy Peanut Butter,Pantry
7340,Honeycrisp Apples,Produce
7340,Organic Bananas,Produce
7340,Organic Strawberry Jam,Pantry
7341,72% Dark Chocolate Bar,Snacks
7341,Extra Virgin Olive Oil,Pantry
7341,Grated Parmesan Cheese,Pantry
7341,Organic Bananas,Produce
7341,Penne Rigate Pasta,Pantry
7341,Slow-Simmered Marinara,Pantry
7342,72% Dark Chocolate Bar,Snacks
7342,Extra Virgin Olive Oil,Pantry
7342,Grade A Large Pasture Eggs,Dairy & Eggs
7342,Grated Parmesan Cheese,Pantry
7342,Penne Rigate Pasta,Pantry
7343,72% Dark Chocolate Bar,Snacks
7343,Extra Virgin Olive Oil,Pantry
7343,Grated Parmesan Cheese,Pantry
7343,Penne Rigate Pasta,Pantry
7343,Slow-Simmered Marinara,Pantry
7344,Extra Virgin Olive Oil,Pantry
7344,Honeycrisp Apples,Produce
7344,Oven Roasted Turkey Breast,Bakery & Deli
7344,Roasted Salted Almonds,Snacks
7344,Roma Tomatoes,Produce
7345,Artisanal Sourdough Bread,Bakery & Deli
7345,Organic Strawberry Jam,Pantry
7345,Organic Whole Milk,Dairy & Eggs
7345,Salted Creamery Butter,Dairy & Eggs
7345,Sea Salt Kettle Chips,Snacks
7346,72% Dark Chocolate Bar,Snacks
7346,Artisanal Sourdough Bread,Bakery & Deli
7346,Grade A Large Pasture Eggs,Dairy & Eggs
7346,Grated Parmesan Cheese,Pantry
7346,Organic Whole Milk,Dairy & Eggs
7346,Penne Rigate Pasta,Pantry
7346,Slow-Simmered Marinara,Pantry
7347,Fresh Limes,Produce
7347,Fresh Organic Cilantro,Produce
7347,Organic Hass Avocados,Produce
7347,Organic Tortilla Chips,Pantry
7347,Sparkling Mineral Water,Beverages
7348,Artisanal Sourdough Bread,Bakery & Deli
7348,Organic Bananas,Produce
7348,Organic Strawberry Jam,Pantry
7348,Sea Salt Kettle Chips,Snacks
7349,Artisanal Sourdough Bread,Bakery & Deli
7349,Barista Oat Milk,Dairy & Eggs
7349,Espresso Roast Coffee Beans,Beverages
7349,Grade A Large Pasture Eggs,Dairy & Eggs
7349,Organic Whole Milk,Dairy & Eggs
7349,Salted Creamery Butter,Dairy & Eggs
7350,Creamy Peanut Butter,Pantry
7350,Extra Virgin Olive Oil,Pantry
7350,Organic Baby Spinach,Produce
7350,Organic Hass Avocados,Produce
7350,Oven Roasted Turkey Breast,Bakery & Deli
7350,Roma Tomatoes,Produce
7350,Sparkling Mineral Water,Beverages
7351,Barista Oat Milk,Dairy & Eggs
7351,Extra Virgin Olive Oil,Pantry
7351,Grade A Large Pasture Eggs,Dairy & Eggs
7351,Grated Parmesan Cheese,Pantry
7351,Organic Bananas,Produce
7351,Penne Rigate Pasta,Pantry
7351,Slow-Simmered Marinara,Pantry
7352,Extra Virgin Olive Oil,Pantry
7352,Organic Baby Spinach,Produce
7352,Organic Hass Avocados,Produce
7352,Roma Tomatoes,Produce
7352,Sparkling Mineral Water,Beverages
7353,Extra Virgin Olive Oil,Pantry
7353,Organic Baby Spinach,Produce
7353,Organic Bananas,Produce
7353,Organic Hass Avocados,Produce
7353,Oven Roasted Turkey Breast,Bakery & Deli
7353,Roasted Salted Almonds,Snacks
7353,Roma Tomatoes,Produce
7354,Artisanal Sourdough Bread,Bakery & Deli
7354,Creamy Peanut Butter,Pantry
7354,Organic Bananas,Produce
7354,Organic Strawberry Jam,Pantry
7355,Espresso Roast Coffee Beans,Beverages
7355,Grade A Large Pasture Eggs,Dairy & Eggs
7355,Madagascar Vanilla Syrup,Beverages
7355,Organic Bananas,Produce
7355,Organic Whole Milk,Dairy & Eggs
7356,Fresh Limes,Produce
7356,Fresh Organic Cilantro,Produce
7356,Mild Chunky Salsa,Pantry
7356,Organic Hass Avocados,Produce
7356,Organic Tortilla Chips,Pantry
7356,Sparkling Mineral Water,Beverages
7357,Extra Virgin Olive Oil,Pantry
7357,Organic Hass Avocados,Produce
7357,Roma Tomatoes,Produce
7357,Sparkling Mineral Water,Beverages
7358,Artisanal Sourdough Bread,Bakery & Deli
7358,Creamy Peanut Butter,Pantry
7358,Grade A Large Pasture Eggs,Dairy & Eggs
7358,Organic Strawberry Jam,Pantry
7358,Sea Salt Kettle Chips,Snacks
7359,Artisanal Sourdough Bread,Bakery & Deli
7359,Espresso Roast Coffee Beans,Beverages
7359,Grade A Large Pasture Eggs,Dairy & Eggs
7359,Madagascar Vanilla Syrup,Beverages
7359,Organic Whole Milk,Dairy & Eggs
7360,Extra Virgin Olive Oil,Pantry
7360,Fresh Limes,Produce
7360,Mild Chunky Salsa,Pantry
7360,Organic Hass Avocados,Produce
7360,Organic Tortilla Chips,Pantry
7360,Organic Whole Milk,Dairy & Eggs
7360,Roma Tomatoes,Produce
7360,Sparkling Mineral Water,Beverages
7361,Brioche Sandwich Buns,Bakery & Deli
7361,Fresh Limes,Produce
7361,Fresh Organic Cilantro,Produce
7361,Mild Chunky Salsa,Pantry
7361,Organic Hass Avocados,Produce
7361,Organic Tortilla Chips,Pantry
7361,Sparkling Mineral Water,Beverages
7362,Espresso Roast Coffee Beans,Beverages
7362,Grade A Large Pasture Eggs,Dairy & Eggs
7362,Madagascar Vanilla Syrup,Beverages
7362,Organic Whole Milk,Dairy & Eggs
7362,Penne Rigate Pasta,Pantry
7363,72% Dark Chocolate Bar,Snacks
7363,Grated Parmesan Cheese,Pantry
7363,Penne Rigate Pasta,Pantry
7364,Barista Oat Milk,Dairy & Eggs
7364,Espresso Roast Coffee Beans,Beverages
7364,Organic Bananas,Produce
7364,Organic Whole Milk,Dairy & Eggs
7364,Salted Creamery Butter,Dairy & Eggs
7364,Sparkling Mineral Water,Beverages
7365,Artisanal Sourdough Bread,Bakery & Deli
7365,Barista Oat Milk,Dairy & Eggs
7365,Grade A Large Pasture Eggs,Dairy & Eggs
7365,Madagascar Vanilla Syrup,Beverages
7365,Organic Green Tea Bags,Beverages
7365,Organic Whole Milk,Dairy & Eggs
7366,Cold Brew Concentrate,Beverages
7366,Grated Parmesan Cheese,Pantry
7366,Penne Rigate Pasta,Pantry
7366,Roasted Salted Almonds,Snacks
7366,Slow-Simmered Marinara,Pantry
7367,Artisanal Sourdough Bread,Bakery & Deli
7367,Brioche Sandwich Buns,Bakery & Deli
7367,Organic Strawberry Jam,Pantry
7367,Organic Whole Milk,Dairy & Eggs
7367,Sea Salt Kettle Chips,Snacks
7368,Artisanal Sourdough Bread,Bakery & Deli
7368,Creamy Peanut Butter,Pantry
7368,Grade A Large Pasture Eggs,Dairy & Eggs
7368,Organic Bananas,Produce
7368,Organic Strawberry Jam,Pantry
7368,Organic Whole Milk,Dairy & Eggs
7368,Sea Salt Kettle Chips,Snacks
7369,72% Dark Chocolate Bar,Snacks
7369,Extra Virgin Olive Oil,Pantry
7369,Grated Parmesan Cheese,Pantry
7369,Penne Rigate Pasta,Pantry
7369,Slow-Simmered Marinara,Pantry
7370,72% Dark Chocolate Bar,Snacks
7370,Artisanal Sourdough Bread,Bakery & Deli
7370,Espresso Roast Coffee Beans,Beverages
7370,Grade A Large Pasture Eggs,Dairy & Eggs
7370,Madagascar Vanilla Syrup,Beverages
7370,Organic Green Tea Bags,Beverages
7370,Organic Whole Milk,Dairy & Eggs
7370,Roma Tomatoes,Produce
7370,Slow-Simmered Marinara,Pantry
7371,Artisanal Sourdough Bread,Bakery & Deli
7371,Grated Parmesan Cheese,Pantry
7371,Sea Salt Kettle Chips,Snacks
7372,Barista Oat Milk,Dairy & Eggs
7372,Espresso Roast Coffee Beans,Beverages
7372,Grade A Large Pasture Eggs,Dairy & Eggs
7372,Organic Whole Milk,Dairy & Eggs
7372,Salted Creamery Butter,Dairy & Eggs
7373,Extra Virgin Olive Oil,Pantry
7373,Organic Baby Spinach,Produce
7373,Organic Hass Avocados,Produce
7373,Oven Roasted Turkey Breast,Bakery & Deli
7373,Roma Tomatoes,Produce
7373,Sparkling Mineral Water,Beverages
7374,Artisanal Sourdough Bread,Bakery & Deli
7374,Espresso Roast Coffee Beans,Beverages
7374,Grade A Large Pasture Eggs,Dairy & Eggs
7374,Organic Whole Milk,Dairy & Eggs
7375,Espresso Roast Coffee Beans,Beverages
7375,Fresh Limes,Produce
7375,Fresh Organic Cilantro,Produce
7375,Grade A Large Pasture Eggs,Dairy & Eggs
7375,Organic Hass Avocados,Produce
7375,Organic Tortilla Chips,Pantry
7375,Roma Tomatoes,Produce
7375,Sparkling Mineral Water,Beverages
7376,Aged Sharp Cheddar,Dairy & Eggs
7376,Artisanal Sourdough Bread,Bakery & Deli
7376,Barista Oat Milk,Dairy & Eggs
7376,Espresso Roast Coffee Beans,Beverages
7376,Grade A Large Pasture Eggs,Dairy & Eggs
7376,Madagascar Vanilla Syrup,Beverages
7376,Organic Hass Avocados,Produce
7376,Organic Whole Milk,Dairy & Eggs
7377,Extra Virgin Olive Oil,Pantry
7377,Organic Baby Spinach,Produce
7377,Roasted Salted Almonds,Snacks
7377,Roma Tomatoes,Produce
7377,Sparkling Mineral Water,Beverages
7378,Artisanal Sourdough Bread,Bakery & Deli
7378,Espresso Roast Coffee Beans,Beverages
7378,Fresh Organic Cilantro,Produce
7378,Grade A Large Pasture Eggs,Dairy & Eggs
7378,Organic Whole Milk,Dairy & Eggs
7378,Salted Creamery Butter,Dairy & Eggs
7379,Fresh Limes,Produce
7379,Fresh Organic Cilantro,Produce
7379,Organic Hass Avocados,Produce
7379,Organic Tortilla Chips,Pantry
7379,Roma Tomatoes,Produce
7379,Sparkling Mineral Water,Beverages
7380,Artisanal Sourdough Bread,Bakery & Deli
7380,Barista Oat Milk,Dairy & Eggs
7380,Espresso Roast Coffee Beans,Beverages
7380,Grade A Large Pasture Eggs,Dairy & Eggs
7380,Madagascar Vanilla Syrup,Beverages
7380,Roasted Salted Almonds,Snacks
7380,Salted Creamery Butter,Dairy & Eggs
7381,Barista Oat Milk,Dairy & Eggs
7381,Espresso Roast Coffee Beans,Beverages
7381,Grade A Large Pasture Eggs,Dairy & Eggs
7381,Madagascar Vanilla Syrup,Beverages
7381,Organic Whole Milk,Dairy & Eggs
7382,Aged Sharp Cheddar,Dairy & Eggs
7382,Barista Oat Milk,Dairy & Eggs
7382,Fresh Limes,Produce
7382,Fresh Organic Cilantro,Produce
7382,Mild Chunky Salsa,Pantry
7382,Organic Hass Avocados,Produce
7382,Organic Tortilla Chips,Pantry
7382,Roma Tomatoes,Produce
7382,Slow-Simmered Marinara,Pantry
7383,Extra Virgin Olive Oil,Pantry
7383,Organic Baby Spinach,Produce
7383,Organic Hass Avocados,Produce
7383,Oven Roasted Turkey Breast,Bakery & Deli
7383,Roasted Salted Almonds,Snacks
7383,Roma Tomatoes,Produce
7383,Slow-Simmered Marinara,Pantry
7383,Sparkling Mineral Water,Beverages
7384,Espresso Roast Coffee Beans,Beverages
7384,Grade A Large Pasture Eggs,Dairy & Eggs
7384,Madagascar Vanilla Syrup,Beverages
7384,Organic Whole Milk,Dairy & Eggs
7384,Salted Creamery Butter,Dairy & Eggs
7385,Artisanal Sourdough Bread,Bakery & Deli
7385,Creamy Peanut Butter,Pantry
7385,Mild Chunky Salsa,Pantry
7385,Organic Strawberry Jam,Pantry
7385,Organic Whole Milk,Dairy & Eggs
7386,Cold Brew Concentrate,Beverages
7386,Fresh Limes,Produce
7386,Fresh Organic Cilantro,Produce
7386,Mild Chunky Salsa,Pantry
7386,Organic Baby Spinach,Produce
7386,Organic Hass Avocados,Produce
7386,Organic Tortilla Chips,Pantry
7386,Roma Tomatoes,Produce
7386,Sparkling Mineral Water,Beverages
7387,Extra Virgin Olive Oil,Pantry
7387,Grated Parmesan Cheese,Pantry
7387,Penne Rigate Pasta,Pantry
7387,Salted Creamery Butter,Dairy & Eggs
7387,Slow-Simmered Marinara,Pantry
7387,Sparkling Mineral Water,Beverages
7388,Fresh Limes,Produce
7388,Fresh Organic Cilantro,Produce
7388,Madagascar Vanilla Syrup,Beverages
7388,Organic Hass Avocados,Produce
7388,Roma Tomatoes,Produce
7388,Sparkling Mineral Water,Beverages
7389,Fresh Limes,Produce
7389,Fresh Organic Cilantro,Produce
7389,Organic Hass Avocados,Produce
7389,Organic Tortilla Chips,Pantry
7389,Roma Tomatoes,Produce
7389,Slow-Simmered Marinara,Pantry
7390,Extra Virgin Olive Oil,Pantry
7390,Organic Baby Spinach,Produce
7390,Organic Hass Avocados,Produce
7390,Organic Strawberry Jam,Pantry
7390,Oven Roasted Turkey Breast,Bakery & Deli
7390,Plain New York Bagels,Bakery & Deli
7390,Roasted Salted Almonds,Snacks
7390,Sparkling Mineral Water,Beverages
7391,Espresso Roast Coffee Beans,Beverages
7391,Grade A Large Pasture Eggs,Dairy & Eggs
7391,Madagascar Vanilla Syrup,Beverages
7391,Organic Tortilla Chips,Pantry
7391,Organic Whole Milk,Dairy & Eggs
7392,Fresh Limes,Produce
7392,Fresh Organic Cilantro,Produce
7392,Mild Chunky Salsa,Pantry
7392,Organic Bananas,Produce
7392,Organic Hass Avocados,Produce
7392,Organic Tortilla Chips,Pantry
7392,Penne Rigate Pasta,Pantry
7392,Roma Tomatoes,Produce
7392,Sea Salt Kettle Chips,Snacks
7392,Sparkling Mineral Water,Beverages
7393,Grated Parmesan Cheese,Pantry
7393,Organic Hass Avocados,Produce
7393,Penne Rigate Pasta,Pantry
7393,Slow-Simmered Marinara,Pantry
7394,72% Dark Chocolate Bar,Snacks
7394,Artisanal Sourdough Bread,Bakery & Deli
7394,Extra Virgin Olive Oil,Pantry
7394,Grated Parmesan Cheese,Pantry
7394,Penne Rigate Pasta,Pantry
7395,Fresh Limes,Produce
7395,Fresh Organic Cilantro,Produce
7395,Organic Bananas,Produce
7395,Organic Green Tea Bags,Beverages
7395,Organic Tortilla Chips,Pantry
7395,Organic Whole Milk,Dairy & Eggs
7395,Roma Tomatoes,Produce
7396,Fresh Limes,Produce
7396,Fresh Organic Cilantro,Produce
7396,Mild Chunky Salsa,Pantry
7396,Organic Hass Avocados,Produce
